ID,Group,Task,Distance,Trial_ID,Start,End,CorrectDJ,Session,Trial,DJ,DJ_Duration,Navi_Duration,side1,side2,session_start,initial_position,DC_start,DJ_start,DJ_end,navi_start,navi_end,fixation,ini_start_T,DC_start_T,DJ_start_T,rev_start_T,navi_start_T,navi_end_T
Y013,Young,SP,Near,3,爭鮮,星巴克,6,5,4,4,2.979,5.75,(D)星巴克,(H)爭鮮,52:16.4,53:30.7,53:32.7,53:36.7,53:39.7,53:41.8,53:47.6,73.854,74.354,76.361,80.355,83.334,85.451,85.695
Y013,Young,SP,Near,6,誠品,肯德基,7,5,5,7,2.612,5.75,(C)誠品,(G)肯德基,52:16.4,53:50.2,53:52.2,53:56.2,53:58.8,54:01.1,54:06.8,93.363,93.863,95.861,99.86,102.472,104.695,104.944
Y013,Young,SP,Moderate,15,全國電子,爭鮮,14,5,6,14,2.979,17,(A)全國電子,(H)爭鮮,52:16.4,54:09.5,54:11.5,54:15.5,54:18.5,54:20.6,54:37.6,112.604,113.104,115.118,119.118,122.097,124.2,124.451
Y013,Young,SP,Far,28,肯德基,台灣彩券,25,5,7,17,1.3,19,(E)台灣彩券,(G)肯德基,52:16.4,54:40.2,54:42.2,54:46.3,54:47.6,54:49.6,55:08.6,143.368,143.868,145.881,149.888,151.188,153.194,153.445
Y013,Young,SP,Far,23,爭鮮,台灣彩券,17,6,1,10,2.493,10.5,(E)台灣彩券,(H)爭鮮,55:36.8,55:36.8,55:38.8,55:42.8,55:45.3,55:47.5,55:58.0,-0.5,0,2.009,6.002,8.495,10.723,10.981
Y013,Young,SP,Moderate,11,寶雅,爭鮮,12,6,2,8,2.861,6.75,(F)寶雅,(H)爭鮮,55:36.8,56:00.6,56:02.6,56:06.6,56:09.5,56:11.7,56:18.5,23.383,23.883,25.876,29.884,32.745,34.974,35.224
Y013,Young,SP,Near,5,誠品,麥當勞,7,6,3,10,1.693,5.5,(B)麥當勞,(C)誠品,55:36.8,56:21.1,56:23.2,56:27.2,56:28.9,56:31.0,56:36.5,43.882,44.382,46.39,50.406,52.099,54.224,54.481
Y013,Young,SP,Moderate,10,台灣彩券,星巴克,11,6,4,10,1.917,6,(D)星巴克,(E)台灣彩券,55:36.8,56:39.2,56:41.2,56:45.2,56:47.1,56:49.2,56:55.2,61.897,62.397,64.404,68.404,70.321,72.481,72.731
Y013,Young,SP,Far,25,肯德基,寶雅,20,6,5,16,0.917,9.75,(F)寶雅,(G)肯德基,55:36.8,56:57.9,56:59.9,57:03.9,57:04.8,57:07.0,57:16.7,80.647,81.147,83.149,87.147,88.064,90.23,90.481
Y013,Young,SP,Near,2,麥當勞,全國電子,6,6,6,4,3.111,4.75,(A)全國電子,(B)麥當勞,55:36.8,57:19.4,57:21.4,57:25.4,57:28.5,57:30.7,57:35.5,102.127,102.627,104.619,108.62,111.731,113.972,114.23
Y013,Young,SP,Moderate,19,爭鮮,誠品,15,6,7,10,1.437,7.75,(C)誠品,(H)爭鮮,55:36.8,57:38.2,57:40.2,57:44.2,57:45.6,57:47.7,57:55.5,120.911,121.411,123.427,127.419,128.856,130.974,131.224
Y013,Young,SP,Near,1,寶雅,台灣彩券,5,7,1,3,3.881,5.25,(E)台灣彩券,(F)寶雅,58:24.3,58:24.3,58:26.3,58:30.3,58:34.2,58:36.3,58:41.6,-0.5,0,1.992,5.991,9.872,11.99,12.24
Y013,Young,SP,Near,7,麥當勞,爭鮮,8,7,2,7,2.144,5.25,(B)麥當勞,(H)爭鮮,58:24.3,58:44.2,58:46.2,58:50.2,58:52.3,58:54.5,58:59.8,19.4,19.9,21.9,25.894,28.038,30.24,30.49
Y013,Young,SP,Far,24,全國電子,肯德基,20,7,3,13,1.701,10,(A)全國電子,(G)肯德基,58:24.3,59:02.5,59:04.5,59:08.5,59:10.2,59:12.3,59:22.3,37.65,38.15,40.157,44.157,45.858,47.99,48.24
Y013,Young,SP,Moderate,13,誠品,全國電子,13,7,4,9,2.056,10.25,(A)全國電子,(C)誠品,58:24.3,59:25.0,59:27.0,59:31.0,59:33.0,59:35.0,59:45.3,60.15,60.65,62.657,66.658,68.714,70.741,70.991
Y013,Young,SP,Far,22,星巴克,誠品,17,7,5,12,2.222,9.75,(C)誠品,(D)星巴克,58:24.3,59:48.0,59:50.0,59:54.0,59:56.2,59:58.3,00:08.0,83.149,83.649,85.658,89.651,91.873,93.998,94.234
Y013,Young,SP,Moderate,14,肯德基,星巴克,14,7,6,10,1.771,9.25,(D)星巴克,(G)肯德基,58:24.3,00:10.7,00:12.7,00:16.7,00:18.5,00:20.5,00:29.8,105.879,106.379,108.372,112.373,114.144,116.24,116.49
Y013,Young,SP,Moderate,18,台灣彩券,麥當勞,15,7,7,11,1.401,10.5,(B)麥當勞,(E)台灣彩券,58:24.3,00:32.4,00:34.5,00:38.5,00:39.9,00:42.0,00:52.5,127.629,128.129,130.15,134.165,135.566,137.734,137.984
Y013,Young,SP,Near,8,肯德基,爭鮮,8,8,1,5,4.632,5.5,(G)肯德基,(H)爭鮮,01:19.1,01:19.1,01:21.1,01:25.1,01:29.7,01:31.8,01:37.3,-0.5,0,2.01,6.011,10.643,12.727,12.977
Y013,Young,SP,Moderate,16,寶雅,全國電子,14,8,2,12,1.856,7.25,(A)全國電子,(F)寶雅,01:19.1,01:40.0,01:42.0,01:46.0,01:47.8,01:50.1,01:57.3,20.4,20.9,22.907,26.906,28.762,30.977,31.227
Y013,Young,SP,Near,4,星巴克,寶雅,6,8,3,4,2.542,4,(D)星巴克,(F)寶雅,01:19.1,02:00.0,02:02.0,02:06.0,02:08.5,02:10.6,02:14.6,40.4,40.9,42.901,46.906,49.448,51.477,51.734
Y013,Young,SP,Moderate,17,麥當勞,肯德基,14,8,4,10,2.187,18.5,(B)麥當勞,(G)肯德基,01:19.1,02:17.2,02:19.2,02:23.2,02:25.4,02:27.6,02:46.1,57.65,58.15,60.142,64.15,66.337,68.477,68.726
Y013,Young,SP,Far,21,全國電子,星巴克,16,8,5,9,1.687,9.75,(A)全國電子,(D)星巴克,01:19.1,02:48.7,02:50.7,02:54.7,02:56.4,02:58.6,03:08.3,89.129,89.629,91.621,95.621,97.308,99.483,99.726
Y013,Young,SP,Far,26,誠品,台灣彩券,22,8,6,10,1.834,17.25,(C)誠品,(E)台灣彩券,01:19.1,03:11.0,03:13.0,03:17.0,03:18.8,03:21.1,03:38.3,111.393,111.893,113.907,117.907,119.741,121.976,122.226
Y013,Young,SP,Near,9,台灣彩券,全國電子,9,8,7,7,3.208,7,(A)全國電子,(E)台灣彩券,01:19.1,03:41.0,03:43.0,03:47.0,03:50.2,03:52.3,03:59.3,141.399,141.899,143.906,147.9,151.108,153.226,153.476
Y014,Young,SP,Near,1,台灣彩券,寶雅,5,1,1,7,7.993,14.75,(E)台灣彩券,(F)寶雅,01:37.9,01:37.9,01:39.9,01:43.9,01:51.9,01:54.0,02:08.8,-0.5,0,1.993,6.001,13.994,16.167,16.418
Y014,Young,SP,Near,7,爭鮮,麥當勞,8,1,2,10,7.992,22.75,(B)麥當勞,(H)爭鮮,01:37.9,02:11.5,02:13.5,02:17.5,02:25.5,02:27.5,02:50.3,33.084,33.584,35.578,39.585,47.577,49.668,49.918
Y014,Young,SP,Far,24,肯德基,全國電子,20,1,3,10,7.993,40.5,(A)全國電子,(G)肯德基,01:37.9,02:53.0,02:55.0,02:59.0,03:07.0,03:09.0,03:49.5,74.584,75.084,77.077,81.084,89.077,91.168,91.418
Y014,Young,SP,Moderate,13,全國電子,誠品,13,1,4,15,8.001,24.75,(A)全國電子,(C)誠品,01:37.9,03:52.2,03:54.2,03:58.2,04:06.2,04:08.3,04:33.0,133.834,134.334,136.334,140.34,148.341,150.417,150.667
Y014,Young,SP,Far,22,誠品,星巴克,17,1,5,23,8.013,23.25,(C)誠品,(D)星巴克,01:37.9,04:35.7,04:37.7,04:41.7,04:49.7,04:51.8,05:15.0,177.347,177.847,179.853,183.855,191.868,193.917,194.168
Y014,Young,SP,Moderate,14,星巴克,肯德基,14,1,6,18,8.006,14.5,(D)星巴克,(G)肯德基,01:37.9,05:17.7,05:19.7,05:23.7,05:31.7,05:33.8,05:48.3,219.348,219.848,221.855,225.855,233.861,235.917,236.167
Y014,Young,SP,Moderate,18,麥當勞,台灣彩券,15,1,7,15,8,22.5,(B)麥當勞,(E)台灣彩券,01:37.9,05:51.0,05:53.0,05:57.0,06:05.0,06:07.0,06:29.5,252.591,253.091,255.098,259.105,267.105,269.167,269.418
Y014,Young,SP,Far,23,台灣彩券,爭鮮,17,2,1,15,7.994,23,(E)台灣彩券,(H)爭鮮,07:36.2,07:36.2,07:38.2,07:42.2,07:50.2,07:52.5,08:15.5,-0.5,0,1.998,5.996,13.99,16.234,16.483
Y014,Young,SP,Moderate,11,爭鮮,寶雅,12,2,2,13,8.001,15,(F)寶雅,(H)爭鮮,07:36.2,08:18.1,08:20.1,08:24.1,08:32.1,08:34.2,08:49.2,41.421,41.921,43.921,47.92,55.921,57.983,58.233
Y014,Young,SP,Near,5,麥當勞,誠品,7,2,3,12,8.001,12.75,(B)麥當勞,(C)誠品,07:36.2,08:51.9,08:53.9,08:57.9,09:05.9,09:08.0,09:20.7,75.171,75.671,77.677,81.67,89.671,91.733,91.984
Y014,Young,SP,Moderate,10,星巴克,台灣彩券,11,2,4,14,8.005,17.5,(D)星巴克,(E)台灣彩券,07:36.2,09:23.4,09:25.4,09:29.4,09:37.4,09:39.5,09:57.0,106.657,107.157,109.157,113.165,121.17,123.233,123.483
Y014,Young,SP,Far,25,寶雅,肯德基,20,2,5,23,8.007,28.5,(F)寶雅,(G)肯德基,07:36.2,09:59.6,10:01.6,10:05.6,10:13.6,10:15.7,10:44.2,142.899,143.399,145.399,149.393,157.4,159.482,159.732
Y014,Young,SP,Near,2,全國電子,麥當勞,6,2,6,7,7.999,15.5,(A)全國電子,(B)麥當勞,07:36.2,10:46.9,10:48.9,10:52.9,11:00.9,11:03.0,11:18.4,190.17,190.67,192.675,196.671,204.67,206.746,206.989
Y014,Young,SP,Moderate,19,誠品,爭鮮,15,2,7,18,7.993,31.5,(C)誠品,(H)爭鮮,07:36.2,11:21.1,11:23.1,11:27.1,11:35.1,11:37.2,12:08.7,224.376,224.876,226.871,230.879,238.872,240.99,241.233
Y014,Young,SP,Moderate,12,麥當勞,星巴克,12,3,1,10,7.993,16,(B)麥當勞,(D)星巴克,13:24.7,13:24.7,13:26.7,13:30.7,13:38.7,13:40.9,13:56.9,-0.5,0,2.004,6.004,13.997,16.219,16.469
Y014,Young,SP,Far,27,誠品,寶雅,23,3,2,24,7.999,29,(C)誠品,(F)寶雅,13:24.7,13:59.5,14:01.6,14:05.6,14:13.6,14:15.6,14:44.6,34.386,34.886,36.907,40.921,48.92,50.969,51.219
Y014,Young,SP,Far,20,寶雅,麥當勞,16,3,3,15,8.006,20.5,(B)麥當勞,(F)寶雅,13:24.7,14:47.3,14:49.3,14:53.3,15:01.3,15:03.4,15:23.9,82.136,82.636,84.635,88.65,96.656,98.719,98.97
Y014,Young,SP,Near,3,星巴克,爭鮮,6,3,4,4,8,16,(D)星巴克,(H)爭鮮,13:24.7,15:26.6,15:28.5,15:32.6,15:40.6,15:42.6,15:58.6,121.399,121.899,123.893,127.9,135.9,137.97,138.22
Y014,Young,SP,Near,6,肯德基,誠品,7,3,5,5,8.02,16.25,(C)誠品,(G)肯德基,13:24.7,16:01.3,16:03.3,16:07.3,16:15.3,16:17.4,16:33.6,156.15,156.65,158.656,162.671,170.691,172.719,172.97
Y014,Young,SP,Moderate,15,爭鮮,全國電子,14,3,6,15,8.013,25,(A)全國電子,(H)爭鮮,13:24.7,16:36.3,16:38.3,16:42.3,16:50.3,16:52.4,17:17.4,191.157,191.657,193.663,197.672,205.685,207.72,207.97
Y014,Young,SP,Far,28,台灣彩券,肯德基,25,3,7,20,8.007,39,(E)台灣彩券,(G)肯德基,13:24.7,17:20.1,17:22.0,17:26.1,17:34.1,17:36.1,18:15.1,234.9,235.4,237.393,241.406,249.413,251.469,251.719
Y014,Young,SP,Near,8,爭鮮,肯德基,8,4,1,15,7.99,12,(G)肯德基,(H)爭鮮,53:54.6,53:54.6,53:56.6,54:00.6,54:08.6,54:10.8,54:22.8,-0.5,0,2.008,6.01,14,16.209,16.452
Y014,Young,SP,Moderate,16,全國電子,寶雅,14,4,2,13,8,44,(A)全國電子,(F)寶雅,53:54.6,54:25.4,54:27.5,54:31.5,54:39.5,54:41.5,55:25.5,30.376,30.876,32.888,36.895,44.895,46.952,47.202
Y014,Young,SP,Near,4,寶雅,星巴克,6,4,3,7,5.786,12.5,(D)星巴克,(F)寶雅,53:54.6,55:28.2,55:30.2,55:34.2,55:40.0,55:42.0,55:54.5,93.139,93.639,95.64,99.639,105.425,107.459,107.701
Y014,Young,SP,Moderate,17,肯德基,麥當勞,14,4,4,11,8.008,17,(B)麥當勞,(G)肯德基,53:54.6,55:57.2,55:59.2,56:03.2,56:11.2,56:13.3,56:30.3,122.112,122.612,124.618,128.632,136.64,138.702,138.958
Y014,Young,SP,Far,21,星巴克,全國電子,16,4,5,14,8.007,26.75,(A)全國電子,(D)星巴克,53:54.6,56:32.9,56:34.9,56:38.9,56:46.9,56:49.0,57:15.8,157.847,158.347,160.347,164.348,172.355,174.459,174.709
Y014,Young,SP,Far,26,台灣彩券,誠品,22,4,6,15,1.688,26,(C)誠品,(E)台灣彩券,53:54.6,57:18.4,57:20.5,57:24.5,57:26.2,57:28.3,57:54.3,203.376,203.876,205.89,209.903,211.591,213.701,213.952
Y014,Young,SP,Near,9,全國電子,台灣彩券,9,4,7,8,3.743,18.5,(A)全國電子,(E)台灣彩券,53:54.6,57:56.9,57:58.9,58:03.0,58:06.7,58:08.8,58:27.3,241.875,242.375,244.382,248.389,252.132,254.208,254.459
Y014,Young,SP,Moderate,12,星巴克,麥當勞,12,5,1,10,8,16,(B)麥當勞,(D)星巴克,27:02.5,27:02.5,27:04.5,27:08.5,27:16.5,27:18.6,27:34.6,-0.5,0,2,6,14,16.118,16.368
Y014,Young,SP,Far,27,寶雅,誠品,23,5,2,24,8,33.25,(C)誠品,(F)寶雅,27:02.5,27:37.3,27:39.3,27:43.3,27:51.3,27:53.4,28:26.6,34.284,34.784,36.791,40.79,48.79,50.867,51.124
Y014,Young,SP,Far,20,麥當勞,寶雅,16,5,3,14,8.008,24.5,(B)麥當勞,(F)寶雅,27:02.5,28:29.3,28:31.3,28:35.3,28:43.3,28:45.4,29:09.9,86.27,86.77,88.762,92.761,100.769,102.867,103.117
Y014,Young,SP,Near,3,爭鮮,星巴克,6,5,4,5,7.994,15.75,(D)星巴克,(H)爭鮮,27:02.5,29:12.6,29:14.6,29:18.6,29:26.6,29:28.7,29:44.4,129.54,130.04,132.041,136.047,144.041,146.124,146.374
Y014,Young,SP,Near,6,誠品,肯德基,7,5,5,8,8,14.25,(C)誠品,(G)肯德基,27:02.5,29:47.1,29:49.1,29:53.1,30:01.1,30:03.2,30:17.4,164.034,164.534,166.547,170.541,178.541,180.624,180.868
Y014,Young,SP,Moderate,15,全國電子,爭鮮,14,5,6,14,8,22,(A)全國電子,(H)爭鮮,27:02.5,30:20.1,30:22.1,30:26.1,30:34.1,30:36.1,30:58.2,197.034,197.534,199.548,203.547,211.547,213.618,213.865
Y014,Young,SP,Far,28,肯德基,台灣彩券,25,5,7,20,8.006,46.25,(E)台灣彩券,(G)肯德基,27:02.5,31:00.8,31:02.8,31:06.8,31:14.8,31:16.9,32:03.2,237.771,238.271,240.269,244.263,252.269,254.375,254.625
Y014,Young,SP,Far,23,爭鮮,台灣彩券,17,6,1,17,8.006,21.75,(E)台灣彩券,(H)爭鮮,33:30.3,33:30.3,33:32.3,33:36.3,33:44.3,33:46.5,34:08.3,-0.5,0,2.013,6.006,14.012,16.227,16.478
Y014,Young,SP,Moderate,11,寶雅,爭鮮,12,6,2,13,7.994,15.75,(F)寶雅,(H)爭鮮,33:30.3,34:10.9,34:12.9,34:16.9,34:24.9,34:27.0,34:42.8,40.136,40.636,42.644,46.65,54.644,56.727,56.978
Y014,Young,SP,Near,5,誠品,麥當勞,7,6,3,8,7.999,13.5,(B)麥當勞,(C)誠品,33:30.3,34:45.4,34:47.5,34:51.4,34:59.4,35:01.5,35:15.0,74.657,75.157,77.171,81.165,89.164,91.227,91.478
Y014,Young,SP,Moderate,10,台灣彩券,星巴克,11,6,4,12,8.013,19.75,(D)星巴克,(E)台灣彩券,33:30.3,35:17.7,35:19.7,35:23.7,35:31.7,35:33.8,35:53.5,106.9,107.4,109.407,113.415,121.428,123.478,123.728
Y014,Young,SP,Far,25,肯德基,寶雅,20,6,5,22,8.001,28.75,(F)寶雅,(G)肯德基,33:30.3,35:56.2,35:58.2,36:02.2,36:10.2,36:12.3,36:41.0,145.38,145.88,147.888,151.894,159.895,161.977,162.228
Y014,Young,SP,Near,2,麥當勞,全國電子,6,6,6,8,7.993,16.25,(A)全國電子,(B)麥當勞,33:30.3,36:43.7,36:45.7,36:49.7,36:57.7,36:59.8,37:16.0,192.893,193.393,195.394,199.393,207.386,209.477,209.727
Y014,Young,SP,Moderate,19,爭鮮,誠品,15,6,7,15,7.993,32,(C)誠品,(H)爭鮮,33:30.3,37:18.7,37:20.7,37:24.7,37:32.7,37:34.8,38:06.8,227.907,228.407,230.415,234.429,242.422,244.485,244.727
Y014,Young,SP,Near,1,寶雅,台灣彩券,5,7,1,5,8.006,7.25,(E)台灣彩券,(F)寶雅,40:14.3,40:14.3,40:16.3,40:20.3,40:28.3,40:30.6,40:37.8,-0.5,0,2.004,6.004,14.01,16.226,16.475
Y014,Young,SP,Near,7,麥當勞,爭鮮,8,7,2,10,8.007,29,(B)麥當勞,(H)爭鮮,40:14.3,40:40.5,40:42.5,40:46.5,40:54.5,40:56.6,41:25.6,25.663,26.163,28.17,32.177,40.184,42.226,42.475
Y014,Young,SP,Far,24,全國電子,肯德基,20,7,3,15,7.993,23,(A)全國電子,(G)肯德基,40:14.3,41:28.2,41:30.2,41:34.2,41:42.2,41:44.3,42:07.3,73.4,73.9,75.904,79.906,87.899,89.975,90.225
Y014,Young,SP,Moderate,13,誠品,全國電子,13,7,4,15,8,46.25,(A)全國電子,(C)誠品,40:14.3,42:10.0,42:12.0,42:16.0,42:24.0,42:26.1,43:12.3,115.163,115.663,117.664,121.67,129.67,131.725,131.976
Y014,Young,SP,Far,22,星巴克,誠品,17,7,5,16,8.013,27,(C)誠品,(D)星巴克,40:14.3,43:15.0,43:17.0,43:21.0,43:29.0,43:31.1,43:58.1,180.163,180.663,182.665,186.678,194.691,196.727,196.983
Y014,Young,SP,Moderate,14,肯德基,星巴克,14,7,6,13,7.992,39.25,(D)星巴克,(G)肯德基,40:14.3,44:00.7,44:02.7,44:06.7,44:14.7,44:16.8,44:56.1,225.899,226.399,228.399,232.407,240.399,242.474,242.726
Y014,Young,SP,Moderate,18,台灣彩券,麥當勞,15,7,7,15,7.993,78.5,(B)麥當勞,(E)台灣彩券,40:14.3,44:58.7,45:00.7,45:04.7,45:12.7,45:14.8,46:33.3,283.9,284.4,286.4,290.406,298.399,300.476,300.725
Y014,Young,SP,Near,8,肯德基,爭鮮,8,8,1,8,7.999,9.75,(G)肯德基,(H)爭鮮,47:56.1,47:56.1,47:58.1,48:02.1,48:10.1,48:12.3,48:22.0,-0.5,0,2.012,6.013,14.012,16.226,16.476
Y014,Young,SP,Moderate,16,寶雅,全國電子,14,8,2,12,7.993,25,(A)全國電子,(F)寶雅,47:56.1,48:24.7,48:26.7,48:30.7,48:38.7,48:40.8,49:05.8,28.164,28.664,30.671,34.671,42.664,44.734,44.983
Y014,Young,SP,Near,4,星巴克,寶雅,6,8,3,6,5.541,16,(D)星巴克,(F)寶雅,47:56.1,49:08.4,49:10.5,49:14.5,49:20.0,49:22.0,49:38.0,71.879,72.379,74.394,78.393,83.934,85.976,86.233
Y014,Young,SP,Moderate,17,麥當勞,肯德基,14,8,4,10,7.791,21.5,(B)麥當勞,(G)肯德基,47:56.1,49:40.7,49:42.7,49:46.7,49:54.5,49:56.5,50:18.0,104.136,104.636,106.63,110.63,118.421,120.477,120.733
Y014,Young,SP,Far,21,全國電子,星巴克,16,8,5,10,4.221,18.25,(A)全國電子,(D)星巴克,47:56.1,50:20.7,50:22.7,50:26.7,50:30.9,50:33.0,50:51.3,144.15,144.65,146.656,150.664,154.885,156.982,157.232
Y014,Young,SP,Far,26,誠品,台灣彩券,22,8,6,18,7.993,45.25,(C)誠品,(E)台灣彩券,47:56.1,50:54.0,50:56.0,51:00.0,51:08.0,51:10.1,51:55.3,177.407,177.907,179.914,183.914,191.907,193.991,194.227
Y014,Young,SP,Near,9,台灣彩券,全國電子,9,8,7,8,7.993,18,(A)全國電子,(E)台灣彩券,47:56.1,51:57.9,52:00.0,52:04.0,52:11.9,52:14.0,52:32.0,241.379,241.879,243.894,247.893,255.886,257.977,258.226
Y015,Young,SP,Near,1,台灣彩券,寶雅,5,1,1,6,3.785,4.75,(E)台灣彩券,(F)寶雅,10:00.5,10:00.5,10:02.5,10:06.6,10:10.3,10:12.4,10:17.2,-0.5,0,2.014,6.015,9.8,11.897,12.153
Y015,Young,SP,Near,7,爭鮮,麥當勞,8,1,2,10,2.541,10.75,(B)麥當勞,(H)爭鮮,10:00.5,10:19.9,10:21.9,10:25.9,10:28.4,10:30.4,10:41.2,18.82,19.32,21.328,25.335,27.876,29.897,30.146
Y015,Young,SP,Far,24,肯德基,全國電子,20,1,3,10,3.459,28.5,(A)全國電子,(G)肯德基,10:00.5,10:43.9,10:45.9,10:49.9,10:53.3,10:55.4,11:23.9,42.821,43.321,45.334,49.334,52.793,54.897,55.147
Y015,Young,SP,Moderate,13,全國電子,誠品,13,1,4,9,2.033,63.75,(A)全國電子,(C)誠品,10:00.5,11:26.6,11:28.6,11:32.6,11:34.7,11:36.7,12:40.4,85.564,86.064,88.068,92.085,94.118,96.16,96.402
Y015,Young,SP,Far,22,誠品,星巴克,17,1,5,8,2.638,11.25,(C)誠品,(D)星巴克,10:00.5,12:43.1,12:45.1,12:49.1,12:51.7,12:53.9,13:05.2,162.05,162.55,164.556,168.564,171.202,173.396,173.646
Y015,Young,SP,Moderate,14,星巴克,肯德基,14,1,6,8,2.542,39,(D)星巴克,(G)肯德基,10:00.5,13:07.8,13:09.8,13:13.8,13:16.4,13:18.4,13:57.4,186.807,187.307,189.314,193.307,195.849,197.904,198.147
Y015,Young,SP,Moderate,18,麥當勞,台灣彩券,15,1,7,10,1.937,10.5,(B)麥當勞,(E)台灣彩券,10:00.5,14:00.1,14:02.1,14:06.1,14:08.1,14:10.2,14:20.7,239.063,239.563,241.579,245.598,247.535,249.653,249.902
Y015,Young,SP,Far,23,台灣彩券,爭鮮,17,2,1,12,1.798,12.5,(E)台灣彩券,(H)爭鮮,15:51.8,15:51.8,15:53.8,15:57.8,15:59.6,16:01.8,16:14.3,-0.5,0,2.011,6.012,7.81,9.977,10.241
Y015,Young,SP,Moderate,11,爭鮮,寶雅,12,2,2,15,1.737,7.5,(F)寶雅,(H)爭鮮,15:51.8,16:16.9,16:18.9,16:22.9,16:24.7,16:26.8,16:34.3,24.644,25.144,27.157,31.165,32.902,34.978,35.228
Y015,Young,SP,Near,5,麥當勞,誠品,7,2,3,12,1.21,10.25,(B)麥當勞,(C)誠品,15:51.8,16:36.9,16:38.9,16:42.9,16:44.1,16:46.3,16:56.5,44.65,45.15,47.15,51.15,52.36,54.49,54.733
Y015,Young,SP,Moderate,10,星巴克,台灣彩券,11,2,4,10,2.37,14.5,(D)星巴克,(E)台灣彩券,15:51.8,16:59.2,17:01.2,17:05.2,17:07.6,17:09.8,17:24.3,66.908,67.408,69.413,73.422,75.792,77.978,78.227
Y015,Young,SP,Far,25,寶雅,肯德基,20,2,5,10,4.397,10.75,(F)寶雅,(G)肯德基,15:51.8,17:26.9,17:28.9,17:33.0,17:37.3,17:39.5,17:50.3,94.644,95.144,97.159,101.178,105.575,107.728,107.977
Y015,Young,SP,Near,2,全國電子,麥當勞,6,2,6,12,1.14,9,(A)全國電子,(B)麥當勞,15:51.8,17:52.9,17:54.9,17:58.9,18:00.1,18:02.3,18:11.3,120.643,121.143,123.151,127.15,128.29,130.484,130.733
Y015,Young,SP,Moderate,19,誠品,爭鮮,15,2,7,14,3,22.25,(C)誠品,(H)爭鮮,15:51.8,18:13.9,18:15.9,18:19.9,18:22.9,18:25.0,18:47.3,141.65,142.15,144.157,148.171,151.171,153.227,153.485
Y015,Young,SP,Moderate,12,麥當勞,星巴克,12,3,1,9,5.484,9,(B)麥當勞,(D)星巴克,20:10.6,20:10.6,20:12.6,20:16.6,20:22.1,20:24.4,20:33.4,-0.5,0,2.011,6.013,11.497,13.727,13.984
Y015,Young,SP,Far,27,誠品,寶雅,23,3,2,15,1.375,17,(C)誠品,(F)寶雅,20:10.6,20:36.0,20:38.0,20:42.0,20:43.4,20:45.6,21:02.6,24.888,25.388,27.394,31.387,32.762,34.977,35.227
Y015,Young,SP,Far,20,寶雅,麥當勞,16,3,3,12,2.16,12,(B)麥當勞,(F)寶雅,20:10.6,21:05.3,21:07.3,21:11.3,21:13.4,21:15.6,21:27.6,54.13,54.63,56.623,60.637,62.797,64.984,65.234
Y015,Young,SP,Near,3,星巴克,爭鮮,6,3,4,15,2.382,5.25,(D)星巴克,(H)爭鮮,20:10.6,21:30.3,21:32.3,21:36.3,21:38.7,21:40.9,21:46.1,79.164,79.664,81.672,85.671,88.053,90.227,90.477
Y015,Young,SP,Near,6,肯德基,誠品,7,3,5,10,1.709,18.75,(C)誠品,(G)肯德基,20:10.6,21:48.8,21:50.8,21:54.8,21:56.5,21:58.6,22:17.4,97.649,98.149,100.15,104.157,105.866,107.977,108.227
Y015,Young,SP,Moderate,15,爭鮮,全國電子,14,3,6,15,0.849,16.5,(A)全國電子,(H)爭鮮,20:10.6,22:20.0,22:22.0,22:26.0,22:26.9,22:29.1,22:45.6,128.901,129.401,131.407,135.414,136.263,138.478,138.727
Y015,Young,SP,Far,28,台灣彩券,肯德基,25,3,7,12,2.145,18.25,(E)台灣彩券,(G)肯德基,20:10.6,22:48.3,22:50.3,22:54.3,22:56.5,22:58.6,23:16.9,157.165,157.665,159.678,163.686,165.831,167.977,168.227
Y015,Young,SP,Near,8,爭鮮,肯德基,8,4,1,10,2.235,6.75,(G)肯德基,(H)爭鮮,24:43.6,24:43.6,24:45.6,24:49.6,24:51.8,24:54.1,25:00.8,-0.5,0,1.997,6.012,8.247,10.483,10.726
Y015,Young,SP,Moderate,16,全國電子,寶雅,14,4,2,12,1.701,10.25,(A)全國電子,(F)寶雅,24:43.6,25:03.5,25:05.5,25:09.5,25:11.2,25:13.3,25:23.6,19.4,19.9,21.914,25.928,27.629,29.726,29.983
Y015,Young,SP,Near,4,寶雅,星巴克,6,4,3,9,4.041,5.5,(D)星巴克,(F)寶雅,24:43.6,25:26.2,25:28.2,25:32.2,25:36.3,25:38.3,25:43.8,42.144,42.644,44.65,48.657,52.698,54.726,54.983
Y015,Young,SP,Moderate,17,肯德基,麥當勞,14,4,4,12,4.055,14.5,(B)麥當勞,(G)肯德基,24:43.6,25:46.5,25:48.5,25:52.5,25:56.5,25:58.6,26:13.1,62.407,62.907,64.907,68.907,72.962,74.976,75.226
Y015,Young,SP,Far,21,星巴克,全國電子,16,4,5,9,2.764,11,(A)全國電子,(D)星巴克,24:43.6,26:15.7,26:17.7,26:21.7,26:24.5,26:26.6,26:37.6,91.643,92.143,94.143,98.15,100.914,102.977,103.227
Y015,Young,SP,Far,26,台灣彩券,誠品,22,4,6,15,1.604,30.5,(C)誠品,(E)台灣彩券,24:43.6,26:40.2,26:42.2,26:46.2,26:47.8,26:50.1,27:20.6,116.136,116.636,118.65,122.657,124.261,126.484,126.727
